file_name,x_start,y_start,x_end,y_end,defect_numb,classes_final
DB2_63_018.png,0.0,4.391758918762207,1.5418148040771484,8.532828330993652,1.0,0
DB2_63_018.png,0.0,0.0,4.815676689147949,0.0,1.0,0
DB2_63_018.png,4.535743236541748,0.0,6.165628910064697,0.0,1.0,0
DB2_63_018.png,4.792530059814453,1.590357780456543,7.23149299621582,3.6162376403808594,1.0,0
DB2_63_018.png,0.0,0.0,0.0,0.0,1.0,0
DB2_63_018.png,0.0,24.27330207824707,43762.58203125,25.336767196655273,1.0,0
DB2_63_018.png,8.258935928344727,0.0,8.666406631469727,0.2982196807861328,1.0,0
DB2_63_018.png,0.0,0.0,0.0,4127.734375,1.0,0
DB2_63_018.png,5.065641403198242,0.0,7.155200004577637,0.0,1.0,0
DB2_63_018.png,8.761029243469238,2.625427484512329,9.109110832214355,3.3342268466949463,1.0,0
DB2_63_018.png,7.297433376312256,2.6931710243225098,7.5537028312683105,4.7989821434021,1.0,0
DB2_63_018.png,0.0,0.20144355297088623,1.734419584274292,2.3229475021362305,1.0,0
DB2_63_018.png,8.283574104309082,6.067147731781006,8.637158393859863,6.774315357208252,1.0,0
DB2_63_018.png,6.473504066467285,11.657752990722656,34.864341735839844,22.238998413085938,1.0,0
DB2_63_018.png,0.0,44.0486946105957,44423.33984375,44.04946517944336,1.0,0
DB2_63_018.png,39.22060012817383,44.45576858520508,44.277095794677734,45.533870697021484,1.0,0
DB2_63_018.png,167.8551025390625,77.1961441040039,175.93548583984375,93.35692596435547,1.0,0
DB2_63_018.png,6.143017768859863,0.7497103214263916,6.503981590270996,1.4910447597503662,1.0,0
DB2_63_018.png,8.28547191619873,5.070944309234619,8.639872550964355,5.779745578765869,1.0,0
DB2_63_018.png,7.0178728103637695,4.555333137512207,7.8328142166137695,6.298218727111816,1.0,0
DB2_42_002.png,4.984915733337402,2.157369613647461,6.107308387756348,2.905688762664795,1.0,0
DB2_42_002.png,0.0,0.0,13733.203125,181.64813232421875,1.0,0
DB2_42_002.png,0.0,0.0,0.0,1968434184192.0,1.0,0
DB2_42_002.png,0.0,0.0,1.937069824980524e+24,1185438.25,1.0,0
DB2_42_002.png,5.744390487670898,11.996177673339844,30.036142349243164,28.190841674804688,1.0,0
DB2_42_002.png,7.329811096191406,2.1596224308013916,7.703953742980957,2.9079082012176514,1.0,0
DB2_42_002.png,0.0,0.0,754.7113647460938,125.88380432128906,1.0,0
DB2_42_002.png,6.1594743728637695,2.1605048179626465,6.9081525802612305,2.908195972442627,1.0,0
DB2_42_002.png,5.793604373931885,0.0,9.321767807006836,1.5897687673568726,1.0,0
DB2_42_002.png,1.446380853652954,0.0,3.7543599605560303,0.329537570476532,1.0,0
DB2_42_002.png,3.819244384765625,0.0,5.3158159255981445,0.31581705808639526,1.0,0
DB2_42_002.png,0.0,0.0,0.0,0.0,1.0,0
DB2_42_002.png,2.8687820434570312,10.753604888916016,4.275284290313721,12.093975067138672,1.0,0
DB2_14_027.png,7.3272247314453125,15.297528266906738,15.062877655029297,23.032968521118164,1.0,0
DB2_14_027.png,8.935713768005371,0.0,9.238163948059082,0.0,1.0,0
DB2_14_027.png,3.3535428047180176,0.0,4.088210582733154,0.0,1.0,0
DB2_14_027.png,0.0,0.0,0.9592072367668152,0.0,1.0,0
DB2_14_027.png,5.14021110534668,0.0,5.691131591796875,0.0,1.0,0
DB2_14_027.png,0.0,0.0,1.014391303062439,0.0,1.0,0
DB2_14_027.png,0.0,0.0,0.0,0.0,1.0,0
DB2_14_027.png,0.0,0.0,0.0,0.0,1.0,0
DB2_14_027.png,8.693668365478516,2.5883121490478516,8.92135238647461,3.6346206665039062,1.0,0
DB2_14_027.png,8.804600715637207,3.7873730659484863,9.19458293914795,4.152888774871826,1.0,0
DB2_14_027.png,0.0,10.379403114318848,0.0,11.63209056854248,1.0,0
DB2_14_027.png,5.073324680328369,0.0,5.756375789642334,0.0,1.0,0
DB2_14_027.png,0.0,0.0,1.070508360862732,0.0036277174949645996,1.0,0
DB2_14_027.png,0.0,0.0,0.0,0.9014837741851807,1.0,0
DB2_14_027.png,9.73030948638916,6.735489845275879,9.73030948638916,6.735489845275879,1.0,0
DB2_14_027.png,3.8031768798828125,5.923881530761719,4.843958854675293,6.308507919311523,1.0,0
DB2_14_027.png,6.911136150360107,3.3386170864105225,7.276917934417725,4.070180892944336,1.0,0
DB2_14_027.png,9.88813304901123,13.276265144348145,10.703408241271973,14.906815528869629,1.0,0
DB2_14_027.png,9.073315620422363,15.067866325378418,10.812508583068848,16.69846534729004,1.0,0
DB2_14_027.png,9.887514114379883,15.794179916381836,9.887752532958984,15.801429748535156,1.0,0
DB2_14_027.png,0.0,0.0,0.0,0.0,1.0,0
DB2_14_027.png,0.0,0.0,0.0,0.0,1.0,0
DB2_14_027.png,8.711991310119629,17.486204147338867,11.056817054748535,18.696271896362305,1.0,0
DB2_14_027.png,0.0,0.0,0.0,0.0,1.0,0
DB2_14_027.png,0.0,0.0,0.0,0.0,1.0,0
DB2_14_027.png,7.384596347808838,0.0,7.56689977645874,0.0,1.0,0
DB2_14_027.png,2.8706960678100586,0.0,4.625627517700195,0.0,1.0,0
DB2_14_027.png,2.974090099334717,0.0,3.2613492012023926,0.0,1.0,0
DB2_14_027.png,3.3026390075683594,2.7791197299957275,4.106443405151367,4.629735469818115,1.0,0
DB2_14_027.png,9.834962844848633,0.22412332892417908,9.834980010986328,0.22422876954078674,1.0,0
DB2_14_027.png,0.0,0.0,0.0,0.0,1.0,0
DB2_14_027.png,2.8687820434570312,10.753604888916016,4.275284290313721,12.093975067138672,1.0,0
DB2_14_027.png,0.0,0.0,0.0,0.0,1.0,0
DB2_6_027.png,0.0,0.0,17281.728515625,49.67082214355469,1.0,0
DB2_6_027.png,11.431634902954102,14.905633926391602,14.956815719604492,29.004384994506836,1.0,0
DB2_6_027.png,8.935713768005371,0.0,9.238163948059082,0.0,1.0,0
DB2_6_027.png,7.384596347808838,0.0,7.56689977645874,0.0,1.0,0
DB2_6_027.png,2.974090099334717,0.0,3.2613492012023926,0.0,1.0,0
DB2_6_027.png,6.548189163208008,0.0,6.913904190063477,0.0,1.0,0
DB2_6_027.png,0.0,0.0,0.8822675347328186,0.0,1.0,0
DB2_6_027.png,5.140211582183838,0.0,5.691132068634033,0.0,1.0,0
DB2_6_027.png,0.0,0.0,1.014391303062439,0.0,1.0,0
DB2_6_027.png,0.0,37.788177490234375,0.0,37.788177490234375,1.0,0
DB2_6_027.png,0.0,0.0,0.0,0.0,1.0,0
DB2_6_027.png,0.0,2.5883121490478516,0.0,3.6346206665039062,1.0,0
DB2_6_027.png,8.804600715637207,3.7865350246429443,9.19458293914795,4.153730869293213,1.0,0
DB2_6_027.png,0.0,7.656900405883789,0.0,7.868659019470215,1.0,0
DB2_6_027.png,3.546376943588257,0.0,4.229428291320801,0.0,1.0,0
DB2_6_027.png,5.416530609130859,0.0,6.580935478210449,0.0970141738653183,1.0,0
DB2_6_027.png,1.4218025207519531,0.0,2.525554656982422,0.0,1.0,0
DB2_6_027.png,0.0,0.0,0.0,0.9014837741851807,1.0,0
DB2_6_027.png,9.729524612426758,7.916725158691406,9.729524612426758,7.9167280197143555,1.0,0
DB2_6_027.png,9.42203426361084,0.0,9.42203426361084,0.0,1.0,0
DB2_6_027.png,9.88813304901123,13.276265144348145,10.703408241271973,14.906815528869629,1.0,0
DB2_6_027.png,9.073315620422363,15.067866325378418,10.812508583068848,16.69846534729004,1.0,0
DB2_6_027.png,9.743402481079102,16.09756851196289,10.031251907348633,16.09756851196289,1.0,0
DB2_6_027.png,0.0,0.0,0.0,0.0,1.0,0
DB2_6_027.png,0.0,0.0,0.0,0.0,1.0,0
DB2_6_027.png,0.0,0.0,0.0,0.0,1.0,0
DB2_6_027.png,0.0,0.0,0.0,0.0,1.0,0
DB2_6_027.png,9.809248924255371,0.4816649556159973,9.849104881286621,0.4816667437553406,1.0,0
DB2_6_027.png,0.0,0.0,0.0,0.0,1.0,0
DB2_6_027.png,0.0,0.0,0.0,0.0,1.0,0
DB2_6_027.png,0.0,0.0,0.0,0.0,1.0,0
DB2_6_027.png,5.406525135040283,3.113415241241455,5.406525135040283,3.113415241241455,1.0,0
DB2_6_027.png,8.81083869934082,3.436556100845337,9.188344955444336,3.4366652965545654,1.0,0
DB2_6_027.png,2.8687820434570312,10.753604888916016,4.275284290313721,12.093975067138672,1.0,0
DB2_6_027.png,5.277126789093018,4.588312149047852,5.960177898406982,5.634620666503906,1.0,0
DB2_6_027.png,9.119955062866211,0.0,12.246387481689453,1.4953389167785645,1.0,0
DB2_83_002.png,3.819244384765625,0.0,5.3158159255981445,0.31581664085388184,1.0,0
DB2_83_002.png,5.793604373931885,0.0,9.321767807006836,1.5897687673568726,1.0,0
DB2_83_002.png,7.329811096191406,2.1596224308013916,7.703953742980957,2.9079082012176514,1.0,0
DB2_83_002.png,6.159604549407959,2.1598305702209473,6.907956600189209,2.907970428466797,1.0,0
DB2_83_002.png,0.0,0.0,362.194580078125,5.283746368870865e+21,1.0,0
DB2_83_002.png,10.394304275512695,15.679003715515137,16.992849349975586,24.15317153930664,1.0,0
DB2_83_002.png,14.423261642456055,0.0,15.930335998535156,331.6111755371094,1.0,0
DB2_83_002.png,41.25904846191406,48.709842681884766,51.556671142578125,55.25509262084961,1.0,0
DB2_83_002.png,8.010014533996582,0.0,8.595610618591309,0.0,1.0,0
DB2_83_002.png,0.0,0.0,0.8367504477500916,0.0,1.0,0
DB2_83_002.png,4.988440036773682,2.1591970920562744,6.110877513885498,2.9074714183807373,1.0,0
DB2_83_002.png,1.468697190284729,0.0,3.73335599899292,0.325813353061676,1.0,0
DB2_83_002.png,0.0,0.0,0.0,0.0,1.0,0
DB2_83_002.png,1.4816551208496094,0.0,3.708433151245117,0.0,1.0,0
DB2_83_002.png,2.8687820434570312,10.753604888916016,4.275284290313721,12.093975067138672,1.0,0
DB2_83_002.png,0.0,0.0,351206.25,3033406.0,1.0,0
DB2_83_002.png,0.0,0.0,0.9850958585739136,0.0,1.0,0
DB2_87_027.png,0.0,0.0,2203.964599609375,5971.12451171875,1.0,0
DB2_87_027.png,0.0,0.0,24980030.0,1830451544064.0,1.0,0
DB2_87_027.png,8.935713768005371,0.0,9.238163948059082,0.0,1.0,0
DB2_87_027.png,7.384596347808838,0.0,7.56689977645874,0.0,1.0,0
DB2_87_027.png,2.974090099334717,0.0,3.2613492012023926,0.0,1.0,0
DB2_87_027.png,0.3495398461818695,0.0,0.7309197187423706,0.0,1.0,0
DB2_87_027.png,5.14021110534668,0.0,5.691131591796875,0.0,1.0,0
DB2_87_027.png,0.0,0.0,1.014391303062439,0.0,1.0,0
DB2_87_027.png,0.0,0.0,0.0,0.0,1.0,0
DB2_87_027.png,0.0,0.0,0.0,0.0,1.0,0
DB2_87_027.png,8.192197799682617,2.5883121490478516,8.419881820678711,3.6346206665039062,1.0,0
DB2_87_027.png,8.804606437683105,3.7883033752441406,9.19457721710205,4.151943206787109,1.0,0
DB2_87_027.png,5.186652660369873,0.0,5.869703769683838,0.0,1.0,0
DB2_87_027.png,0.0,0.0,0.0,0.9014837741851807,1.0,0
DB2_87_027.png,6.148991584777832,7.484424591064453,10.12790584564209,11.854564666748047,1.0,0
